TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum $,TLMaxSum $,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
1,2,0,1,7,1,7,93,2,1,1,3,6,26780,32658,8,TRUE,2,3,6,82,31,0,2,6,38,2,2,50
1,2,0,1,10,0,5,30,1,1,4,5,6,35597,38350,5,FALSE,0,4,4,93,83,0,0,0,100,0,0,83
1,1,0,0,9,4,4,18,12,0,1,2,0,0,0,2,FALSE,0,3.121682,4.077904,0,50,2,0,1,0,0,1,0
1,3,0,1,7,0,5,113,11,0,1,2,5,39988,43198,6,TRUE,1,3,4,93,23,0,1,5,38,1,1,40
1,0,0,0,1,3,0,196,36,0,0,0,5,15227,25049,7,TRUE,0,2,2,61,20,1,1,1,50,1,1,0
1,0,0,0,0,20,2,106,20,0,0,1,6,38505,53727,13,FALSE,0,1,4,72,8,3,0,2,46,0,1,17
1,0,0,0,3,0,2,117,41,0,0,0,3,9906,8900,8,TRUE,3,3,3,111,15,2,6,9,23,6,7,0
1,1,1,0,7,0,6,53,5,0,2,4,10,19630,20800,12,TRUE,0,6,8,94,77,0,0,1,77,1,0,40
1,0,0,0,0,21,0,330,8,0,1,2,22,75274,105271,35,FALSE,0,13,14,72,41,3,0,1,59,0,1,9
1,0,0,0,3,1,9,105,36,0,0,0,8,6704,9873,23,FALSE,0,3,3,68,61,3,0,2,35,0,1,0
1,0,0,0,5,0,5,85,8,0,2,4,9,16268,21432,15,TRUE,1,2,3,76,75,0,1,3,56,1,1,44
1,2,2,0,3,1,3,220,12,0,2,11,15,24987,54285,14,TRUE,0,6,10,46,63,3,0,2,94,2,2,73
1,5,3,0,5,1,3,244,3,1,2,2,5,15543,14847,6,TRUE,2,4,4,105,13,2,3,7,33,4,4,40
1,0,0,0,4,1,0,145,77,0,0,0,2,0,0,3,TRUE,1,0,0,0,0,3,1,4,33,1,1,0
1,0,0,0,0,24,0,194,50,0,0,0,2,1376,3900,7,TRUE,1,0,0,35,0,3,4,11,12,4,7,0
1,7,4,1,6,1,6,65,30,0,0,0,1,0,0,1,TRUE,1,0,0,0,0,0,1,3,25,6,1,0
1,2,1,0,8,1,2,14,5,0,5,8,8,37816,40964,8,FALSE,0,7,7,92,100,0,0,0,100,2,0,100
1,0,0,0,22,1,19,343,7,0,1,1,6,70093,74173,12,TRUE,4,4,5,95,18,0,7,9,27,7,7,17
1,5,2,1,4,2,4,283,16,0,0,2,6,36248,47208,5,TRUE,3,5,6,77,0,2,6,11,46,9,7,33
1,0,0,0,0,7,0,160,24,0,0,1,4,9069,12566,5,TRUE,2,3,3,72,15,3,4,8,31,4,6,25
1,11,11,0,2,0,4,40,40,0,0,0,7.879546,20151.1,31205.9,0,TRUE,0,3.121682,4.077904,64.82224,0,0,1,1,49.62863,7,1,56.43277
1,0,0,0,0,16,2,174,14,0,0,7,9,43794,64112,22,FALSE,0,5,5,68,50,0,0,0,41,0,0,78
1,0,0,0,0,11,2,103,10,0,3,4,6,4301,8377,11,FALSE,0,3,3,51,67,2,0,2,50,0,1,67
1,1,1,0,0,9,2,337,20,0,0,2,4,1344,971,3,TRUE,4,2,2,138,8,2,7,10,31,8,8,50
1,1,1,0,10,1,8,187,28,0,0,0,3,3415,3822,7,FALSE,0,1,2,89,25,2,0,3,38,1,1,0
1,0,0,0,1,3,5,246,21,0,0,2,13,39918,46539,21,FALSE,0,10,10,86,64,1,0,0,59,0,0,15
1,0,0,0,5,3,6,115,5,0,2,4,14,9175,34375,17,FALSE,0,2,3,27,73,0,0,0,64,0,0,29
1,0,0,0,3,0,3,97,3,2,5,7,16,15871,61895,23,FALSE,0,2,3,26,71,0,0,0,57,0,0,44
1,2,2,0,29,1,20,51,7,0,5,10,12,35331,40547,15,FALSE,0,10,10,87,93,0,0,0,80,2,0,83
1,1,0,1,0,17,1,786,4,0,2,2,2,3113,4186,3,TRUE,0,1,2,74,40,0,1,3,40,1,1,100
1,2,2,0,1,1,2,34,3,2,4,10,8,23366,26396,11,FALSE,0,6,6,89,85,0,0,0,62,2,0,125
1,1,0,1,3,1,10,106,12,0,1,2,5,26593,27624,9,TRUE,1,4,4,96,17,0,3,10,28,3,3,40
1,4,0,0,2,1,4,95,6,0,1,2,6,9886,17107,14,FALSE,0,1,2,58,50,2,0,4,43,0,1,33
1,2,2,0,9,1,7,189,14,0,0,3,14,26071,42060,25,TRUE,1,5,5,62,43,3,3,8,47,5,5,21
1,0,0,0,4,1,2,228,9,0,2,7,25,33467,73715,32,FALSE,0,6,9,45,76,1,0,0,74,0,0,28
1,2,2,0,6,0,7,95,19,0,0,1,4,7762,14690,3,TRUE,2,1,2,53,29,2,2,3,57,3,3,25
1,4,2,0,6,1,9,133,12,0,1,2,1,938,930,6,TRUE,0,1,1,101,25,0,1,4,13,1,1,200
1,1,1,0,7,1,8,161,3,1,4,6,13,32003,43004,20,TRUE,0,6,7,74,48,3,3,4,57,4,3,46
1,0,0,0,1,3,1,88,9,0,4,4,10,17108,23063,26,TRUE,1,6,7,74,45,3,1,3,34,1,1,40
1,3,1,0,6,1,9,107,5,0,5,7,8,17024,20828,21,FALSE,0,5,6,82,35,3,0,4,35,2,2,88
1,3,2,0,2,4,4,154,4,0,2,3,4,5272,8922,7,TRUE,3,1,1,59,50,0,3,5,40,5,3,75
1,9,9,1,1,1,8,118,13,0,0,3,5,5112,6490,3,TRUE,0,2,2,79,29,0,2,4,71,11,2,60
1,2,2,0,1,2,0,134,4,0,5,5,6,6737,10015,12,TRUE,4,2,2,67,44,0,4,6,38,5,4,83
1,0,0,0,1,1,2,67,3,1,4,6,10,44725,56521,9,FALSE,0,5,7,79,67,3,0,0,83,0,0,60
1,6,5,0,3,3,2,66,10,0,1,3,5,13918,14244,8,FALSE,0,4,4,98,67,0,0,0,56,3,0,60
1,1,1,0,2,3,3,252,7,0,3,4,4,6512,6301,4,TRUE,0,3,3,103,50,2,1,2,67,2,2,100
1,7,5,0,0,19,1,150,2,1,3,7,7,44266,53745,11,TRUE,0,4,4,82,33,3,1,2,47,4,1,100
1,0,0,0,1,1,0,74,40,0,0,0,2,488,1740,2,TRUE,0,0,0,28,25,0,1,2,50,1,1,0
1,1,1,0,1,1,2,183,18,0,0,6,10,19223,28579,22,FALSE,0,4,6,67,24,3,0,3,40,1,2,60
1,4,4,0,4,1,4,119,2,1,4,6,7,54830,59119,11,TRUE,2,5,7,93,38,1,2,2,33,6,2,86
1,0,0,0,2,1,1,194,3,1,3,5,3,1210,1256,2,TRUE,3,3,3,96,29,0,4,4,43,4,4,167
1,3,1,1,1,1,0,319,39,0,0,0,3,321,391,4,TRUE,0,1,1,82,40,0,0,5,30,0,0,0
1,1,1,0,1,2,0,265,2,2,6,10,14,51117,63576,25,FALSE,0,7,8,80,47,3,0,2,41,1,1,71
1,0,0,1,5,1,10,230,30,0,0,0,5,8075,8950,11,TRUE,8,2,2,90,10,0,8,8,25,8,8,0
1,6,3,1,3,0,2,7,7,0,1,1,1,3075,3155,1,TRUE,0,1,1,97,0,2,0,8,13,3,1,100
1,0,0,0,1,1,1,102,33,0,0,0,4,582,950,5,TRUE,2,1,1,61,14,0,3,4,57,3,3,0
1,1,0,1,1,0,0,89,9,0,1,1,1,425,350,4,TRUE,0,1,1,121,7,0,2,9,7,2,2,100
1,4,3,0,3,1,4,202,7,0,2,3,7,26041,29343,7,TRUE,3,5,6,89,20,0,6,7,47,9,6,43
1,0,0,0,13,1,9,99,2,1,5,8,9,41075,45622,16,TRUE,1,6,8,90,55,3,1,3,41,1,2,89
1,3,1,1,8,1,4,103,14,0,0,4,8,13346,16079,9,TRUE,1,3,4,83,42,2,1,10,42,2,2,50
1,9,7,0,3,1,2,97,38,0,0,0,0,20151.1,31205.9,4,TRUE,0,3.121682,4.077904,64.82224,14,2,1,3,0,7,2,0
1,0,0,0,3,1,3,251,5,0,4,7,11,29466,47324,13,FALSE,0,6,6,62,86,0,0,0,79,0,0,64
1,0,0,0,0,3.108108,0,153,2,1,1,1,5,29012,34232,13,FALSE,0,2,3,85,21,2,2,3,36,2,3,20
1,1,0,1,4,1,2,165,8,0,1,1,3,4261,7700,9,TRUE,0,1,1,55,50,0,0,2,30,0,0,33
1,0,0,0,6,0,10,96,14,0,0,3,7,40754,53845,17,TRUE,1,2,5,76,47,1,1,2,37,1,1,43
1,5,4,0,6,1,1,247,2,1,3,3,4,10102,10619,17,FALSE,0,2,2,95,39,0,0,2,22,2,0,75
1,0,0,0,0,11,1,293,12,0,1,4,23,136343,172238,39,FALSE,0,11,16,79,68,0,0,0,56,0,0,17
1,0,0,0,2,4,1,134,90,0,0,0,1,2943,2801,1,TRUE,1,1,1,105,0,0,1,1,50,1,1,0
1,9,8,0,0,21,0,223,30,0,0,0,3,9746,8200,1,TRUE,3,2,2,119,20,0,3,4,60,4,3,0
1,4,0,0,1,1,2,151,6,0,1,1,3,40579,35417,2,TRUE,1,2,2,115,0,2,3,10,21,4,4,33
1,0,0,0,2,0,5,116,12,0,1,2,9,29770,33322,14,TRUE,0,5,6,89,15,3,4,7,45,4,6,22
1,0,0,0,4,1,7,52,13,0,0,13,13,23312,29309,18,TRUE,0,4,5,80,81,0,1,1,62,1,1,100
1,7,7,0,5,4,1,121,6,0,1,2,6,41814,43996,8,TRUE,0,5,6,95,18,3,2,3,55,3,3,33
1,11,7,0,4,1,4,63,48,0,0,0,2,185,4440,3,FALSE,0,0,0,4,67,0,0,1,67,7,0,0
1,0,0,0,27,0,31,96,1,1,6,7,6,3700,4200,8,TRUE,2,2,2,88,58,0,2,3,50,2,2,117
1,4,1,1,10,0,18,110,2,1,5,5,5,25164,26123,24,TRUE,11,5,5,96,16,1,11,19,12,14,11,100
1,3,2,1,4,6,4,161,6,0,2,6,8,57069,63271,12,FALSE,0,4,7,90,46,1,0,0,62,2,0,75
1,0,0,0,8,2,9,212,3,1,4,7,18,38146,50679,29,TRUE,1,7,10,75,59,1,1,1,56,1,1,39
1,4,1,0,2,1,0,62,4,0,4,6,7,12916,12832,5,TRUE,2,4,5,101,63,0,2,2,88,3,2,86
1,1,1,0,1,1,1,290,14,0,0,2,13,19762,30696,19,TRUE,0,5,7,64,67,1,2,4,62,3,2,15
1,3,0,1,0,8,1,137,29,0,0,0,2,9423,14843,3,TRUE,1,1,2,63,8,0,1,10,17,1,1,0
1,2,1,1,6,0,1,159,2,2,2,2,13,7063,24259,15,TRUE,4,3,4,29,52,0,4,6,57,5,4,15
1,2,1,0,9,0,10,95,14,0,0,2,5,4308,6378,14,TRUE,0,1,1,68,25,3,0,2,31,1,2,40
1,2,2,0,0,9,0,268,27,0,0,0,4,15528,25818,9,FALSE,0,0,1,60,18,2,0,6,36,2,1,0
1,0,0,0,2,1,4,234,7,0,1,3,7,13385,17474,13,TRUE,1,5,5,77,57,0,1,3,50,1,1,43
1,0,0,0,6,1,10,130,2,1,1,5,13,52967,83586,20,TRUE,1,7,9,63,43,3,1,6,43,1,6,38
1,0,0,0,5,2,4,51,8,0,1,3,5,7204,8172,7,FALSE,0,4,4,88,100,0,0,0,71,0,0,60
1,2,2,0,13,0,20,151,4,0,2,4,3,20403,21330,8,TRUE,0,2,3,96,36,2,1,6,27,1,2,133
1,4,1,1,2,1,3,138,7,0,1,2,3,53078,55723,2,TRUE,1,2,3,95,20,0,2,8,30,3,2,67
1,2,1,0,7,0,13,120,8,0,1,3,4,17762,23615,5,TRUE,0,2,3,75,63,0,0,3,50,0,0,75
1,6,4,0,13,1,8,87,4,0,4,4,4,3654,3654,0,TRUE,6,4,4,100,0,0,6,23,17,9,6,100
1,2,2,0,3,3,4,127,6,0,2,2,5,23098,28434,12,FALSE,0,2,3,81,50,2,0,1,36,2,1,40
1,1,1,0,0,7,3,132,7,0,2,2,4,2202,2548,8,TRUE,3,2,2,86,33,0,3,4,33,4,3,50
1,2,2,0,2,1,4,42,4,0,4,10,3,1633,2002,6,TRUE,1,2,2,82,33,3,3,3,20,5,3,333
1,3,0,1,0,8,1,230,22,0,0,1,3,4340,12690,4,TRUE,2,2,2,34,8,0,3,9,25,3,3,33
1,0,0,0,5,2,3,177,4,0,4,7,15,46361,58822,25,FALSE,0,10,11,79,58,0,0,0,58,0,0,47
1,4,2,0,2,1,5,96,10,0,1,4,4,12377,13942,8,FALSE,0,1,1,89,56,2,0,4,44,2,1,100
1,10,6,1,4,0,3,146,47,0,0,0,1,0,0,2,TRUE,0,3.121682,4.077904,0,0,2,0,2,33,8,1,0
1,5,5,0,10,0,6,172,17,0,0,2,15,69466,85725,9,TRUE,8,10,10,81,7,3,12,19,54,14,13,13
1,5,3,0,4,1,2,89,10,0,1,1,2,0,0,2,TRUE,1,0,0,0,17,0,2,5,33,4,2,50
1,0,0,0,2,0,2,136,10,0,1,3,6,23070,44438,25,FALSE,0,2,3,52,38,0,0,0,23,0,0,50
1,0,0,0,2,0,0,67,11,0,1,2,6,32187,38248,15,FALSE,0,5,5,84,63,1,0,0,38,0,0,33
1,1,1,0,5,2,12,137,4,0,3,4,6,63321,43221,14,TRUE,0,4,5,147,24,0,0,1,29,0,0,67
1,11,9,0,7,1,14,75,3,1,2,4,5,8979,8698,8,TRUE,2,3,3,103,12,1,3,7,29,11,3,80
1,2,2,0,0,11,4,139,6,0,2,6,5,24016,27120,10,TRUE,1,2,3,89,62,0,1,4,38,3,1,120
1,0,0,0,1,1,1,138,2,1,2,2,4,9849,13241,6,FALSE,0,2,3,74,57,0,0,0,57,0,0,50
1,5,2,1,0,11,0,138,17,0,0,1,1,2394,2394,1,TRUE,2,1,1,100,25,0,2,3,25,5,2,100
1,2,0,0,10,3,13,111,5,0,6,10,5,20284,21746,10,TRUE,2,4,4,93,56,0,2,2,28,2,2,200
1,0,0,0,0,3.108108,0,227,22,0,0,1,3,4538,7486,3,FALSE,0,2,3,61,20,1,1,1,60,1,1,33
1,2,2,0,0,3.108108,0,171,130,0,0,0,2,3085,3085,3,TRUE,2,1,1,100,0,2,2,4,25,4,3,0
1,2,1,0,2,1,1,135,6,0,1,1,3,8779,13422,4,TRUE,2,1,2,65,43,0,2,2,43,3,2,33
1,2,0,0,8,1,11,202,9,0,3,4,8,14900,47303,12,TRUE,1,2,3,32,39,0,1,7,44,2,1,50
1,0,0,0,3,0,1,192,48,0,0,0,6,26549,49350,11,FALSE,0,3,3,54,23,3,0,1,46,0,1,0
1,1,1,0,0,18,0,163,39,0,0,0,3,11827,11400,7,FALSE,0,2,2,104,29,1,0,2,43,0,0,0
1,2,1,1,5,1,1,187,23,0,0,1,1,1012,1161,2,TRUE,3,1,1,87,6,0,3,14,6,3,3,100
1,0,0,0,13,0,15,124,3,1,5,8,8,27906,30461,10,TRUE,1,5,5,92,75,0,1,2,67,1,1,100
1,1,1,0,4,1,8,77,11,0,1,2,1,5,1000,8,TRUE,0,0,0,1,20,3,1,5,10,1,3,200
1,0,0,0,3,0,2,244,4,0,1,1,6,6149,7604,7,TRUE,2,2,2,81,17,2,8,10,33,8,9,17
1,2,2,0,5,0,4,128,12,0,1,5,14,24027,40759,17,TRUE,1,3,9,59,68,0,1,1,64,1,1,36
1,0,0,0,4,3,7,156,6,0,4,6,10,59059,72533,17,FALSE,0,4,5,81,47,3,1,2,53,1,2,60
1,9,0,1,7,0,1,51,20,0,0,1,3,2599,3505,3,FALSE,0,2,3,74,100,0,0,0,100,0,0,33
1,3,3,0,9,1,17,278,3,1,10,14,13,42181,49064,24,FALSE,0,9,9,86,59,1,0,1,45,1,0,108
1,2,1,1,0,12,0,224,38,0,0,0,12,10889,20983,8,TRUE,10,4,5,52,14,0,11,16,41,12,11,0
1,5,4,0,2,0,3,95,13,0,0,5,6,15864,34687,15,TRUE,1,1,2,46,27,3,1,5,27,4,4,83
1,1,1,0,1,1,6,99,19,0,0,1,2,13639,20675,8,TRUE,0,0,1,66,22,3,0,4,22,0,2,50
1,1,1,0,5,1,6,346,4,0,6,9,19,40799,51707,32,FALSE,0,7,10,79,58,3,0,2,58,0,0,47
1,3,1,0,0,14,1,141,9,0,2,2,2,10448,11190,2,TRUE,0,1,1,93,50,0,1,2,50,3,1,100
1,6,6,0,11,0,20,133,2,1,3,4,5,25306,37263,6,TRUE,2,2,4,68,36,0,3,5,45,9,3,80
1,0,0,1,4,1,2,115,15,0,0,2,4,14767,19736,5,TRUE,1,2,3,75,9,1,2,9,36,2,2,50
1,0,0,0,1,1,1,195,32,0,0,0,16,20961,33413,20,FALSE,0,5,8,63,62,3,0,0,76,0,0,0
1,1,0,0,4,1,4,127,5,0,5,7,20,40802,54873,38,FALSE,0,9,12,74,79,0,0,1,53,0,0,35
1,0,0,0,0,10,0,124,8,0,1,1,7,18596,22633,8,FALSE,0,4,4,82,44,2,2,4,78,2,3,14
1,0,0,0,6,1,11,218,14,0,0,6,13,11197,26629,26,FALSE,0,2,4,42,63,3,0,5,48,0,1,46
1,3,3,0,1,1,1,74,11,0,1,4,2,1397,1525,6,FALSE,0,1,1,92,67,0,0,0,33,2,0,200
1,2,2,0,15,0,15,113,1,1,6,7,2,694,694,17,TRUE,0,1,1,100,20,0,0,5,8,2,0,350
1,2,2,0,4,1,5,80,5,0,3,4,4,26169,28944,6,FALSE,0,3,3,90,71,0,0,0,57,2,0,100
1,0,0,0,0,17,0,238,16,0,0,3,17,34647,47073,23,TRUE,0,9,11,74,76,2,1,2,68,1,2,18
1,1,1,0,3,2,14,366,11,0,1,4,17,35693,39823,25,TRUE,3,6,8,90,42,3,3,8,55,4,3,24
1,0,0,0,0,10,1,416,11,0,1,8,10,23029,30007,16,TRUE,1,5,7,77,41,3,1,2,59,1,2,80
1,5,3,1,1,6,0,90,37,0,0,0,2,2064,2064,8,TRUE,2,2,2,100,0,0,3,13,10,4,3,0
1,0,0,0,3,1,3,338,3,1,1,1,7,20483,32291,16,TRUE,0,5,5,63,33,0,0,1,39,0,0,14
1,4,4,0,14,0,23,106,10,0,1,6,7,9142,23999,8,TRUE,0,2,4,38,27,3,2,6,64,2,6,86
1,0,0,0,0,3.108108,0,145,7,0,1,2,3,13071,16038,12,FALSE,0,3,3,82,23,0,2,2,23,2,2,67
1,2,0,0,6,3,2,218,2,2,4,5,9,25468,28601,9,TRUE,3,5,6,89,41,0,3,7,53,4,3,56
1,0,0,0,3,1,2,237,31,0,0,0,9,30333,47560,15,FALSE,0,4,4,64,27,3,0,0,60,0,0,0
1,0,0,0,9,1,2,45,2,2,3,4,4,6166,7721,3,FALSE,0,3,3,80,60,0,0,0,80,0,0,100
1,2,2,0,11,0,3,112,4,0,5,7,7,24706,51245,15,TRUE,0,3,4,48,65,0,0,4,41,2,0,100
1,0,0,0,2,4,10,94,15,0,0,7,10,31592,50172,12,TRUE,2,6,6,63,44,1,2,3,63,2,2,70
1,2,0,1,6,0,6,267,3,2,5,6,14,45617,52006,18,TRUE,3,10,10,88,14,1,7,45,25,7,7,43
1,2,2,0,3,1,2,308,19,0,0,2,7,26766,35505,10,TRUE,8,4,5,75,24,1,9,12,33,11,9,29
1,8,6,0,0,17,0,177,67,0,0,0,3,7714,8108,0,TRUE,3,3,3,95,0,0,6,8,33,9,6,0
1,1,0,1,10,1,9,9,5,0,6,6,5,16469,16669,5,FALSE,0,5,5,99,83,0,0,0,83,0,0,120
1,2,2,0,1,1,1,177,61,0,0,0,2,6,6,1,TRUE,4,1,1,100,0,0,4,10,17,6,4,0
1,18,18,0,3,1,13,23,4,0,3,5,3,1127,1075,3,FALSE,0,2,2,105,40,1,0,0,60,9,0,167
1,4,3,1,3,2,4,226,16,0,0,1,0,20151.1,31205.9,2,TRUE,0,3.121682,4.077904,64.82224,14,0,1,4,0,2,1,0
1,2,0,0,15,0,8,129,2,1,2,5,6,4629,6810,23,FALSE,0,2,2,68,30,3,1,2,22,1,1,83
1,1,1,0,2,2,0,79,13,0,0,7,7,10196,11006,7,TRUE,1,5,5,93,55,2,1,2,64,2,2,100
1,1,1,0,2,0,2,225,13,0,0,6,5,5714,5600,11,FALSE,0,3,3,102,33,3,0,3,42,1,1,120
1,4,4,0,1,5,0,300,5,0,1,1,1,11957,12257,2,FALSE,0,1,1,98,33,0,0,1,33,0,0,100
1,2,1,0,12,1,26,93,3,1,15,28,40,34058,48672,45,FALSE,0,7,10,70,89,3,0,0,87,2,0,70
1,0,0,0,8,0,3,380,8,0,2,3,14,47164,66323,25,TRUE,3,4,8,71,48,1,3,8,42,3,3,21
1,0,0,0,6,0,4,55,21,0,0,1,8,32676,39541,8,TRUE,0,3,5,83,36,3,0,1,73,0,1,13
1,0,0,0,3,1,2,130,35,0,0,0,4,10166,10549,6,TRUE,2,1,2,96,22,3,2,3,44,2,2,0
1,0,0,0,3,1,2,186,2,1,1,6,14,52189,68853,20,FALSE,0,5,5,76,42,3,0,1,58,0,1,43
1,14,3,0,2,4,3,120,8,0,1,1,7,26712,32745,11,TRUE,3,4,5,82,11,3,4,4,39,12,4,14
1,9,7,0,5,2,4,162,3,1,1,1,1,0,0,2,TRUE,1,0,0,0,17,0,1,10,8,4,1,100
1,5,4,0,10,1,8,100,3,1,3,5,4,8257,9232,13,TRUE,1,1,1,89,47,0,1,2,24,4,1,125
1,2,2,0,1,1,2,260,31,0,0,0,8,6432,10906,12,TRUE,7,4,4,59,30,0,7,13,40,9,7,0
1,0,0,0,1,0,1,83,5,0,2,2,2,2620,2620,4,TRUE,1,2,2,100,0,0,1,4,15,1,1,100
1,5,0,1,4,1,3,118,4,0,2,4,3,18766,10897,5,TRUE,0,2,2,172,45,0,0,5,27,0,0,133
1,1,1,0,1,2,5,153,8,0,2,4,5,12169,17061,10,TRUE,0,2,3,71,23,1,2,4,38,2,2,80
1,1,0,0,1,1,1,128,3,1,1,2,5,3514,4544,6,TRUE,1,2,3,77,25,2,4,5,42,5,5,40
1,3,0,1,1,1,8,54,10,0,1,2,2,26255,31800,4,FALSE,0,2,2,83,25,0,0,0,50,0,0,100
1,1,0,1,0,9,0,341,98,0,0,0,7,13841,16106,7,TRUE,2,4,4,86,38,0,2,7,54,2,2,0
1,0,0,0,1,1,0,133,11,0,1,2,15,23122,43104,26,TRUE,0,3,7,54,33,3,0,2,50,0,0,13
1,4,4,0,5,2,17,132,3,1,2,6,9,24883,32533,25,FALSE,0,6,7,76,52,0,0,5,33,2,0,67
1,1,1,0,5,0,5,166,12,0,1,8,11,56277,69641,27,TRUE,3,9,10,81,50,0,4,4,32,4,4,73
1,0,0,0,5,1,0,150,7,0,3,10,13,31299,46496,14,FALSE,0,6,7,67,88,0,0,0,81,0,0,77
1,2,1,1,2,2,2,125,4,0,2,2,3,8717,8949,7,TRUE,0,2,2,97,17,3,0,7,25,1,2,67
1,0,0,0,3,0,6,129,6,0,4,7,11,41571,45281,29,FALSE,0,8,8,92,43,0,0,0,37,0,0,64
1,0,0,0,10,1,13,89,10,0,1,4,16,34933,43955,24,FALSE,0,7,8,79,75,3,1,5,67,1,2,25
1,0,0,0,5,3,10,172,3,2,6,9,10,22368,21675,16,FALSE,0,8,8,103,63,0,2,2,53,2,2,90
1,0,0,0,0,8,0,249,7,0,1,5,11,32746,44402,11,FALSE,0,4,6,74,83,1,0,0,92,0,0,45
1,6,6,0,6,1,13,64,11,0,1,3,0,0,0,3,TRUE,2,0,0,0,22,0,3,6,0,8,3,0
1,19,17,0,1,1,3,84,4,0,1,1,2,5642,17043,1,TRUE,0,1,1,33,20,2,0,4,40,15,1,50
1,0,0,0,4,0,8,36,3,1,2,4,5,28526,36561,5,TRUE,0,3,5,78,50,2,1,2,63,1,2,80
1,2,2,0,3,5,6,32,5,0,5,10,8,13163,19487,12,FALSE,0,4,5,68,57,3,0,2,57,2,2,125
1,1,0,1,4,0,2,145,13,0,0,1,3,13067,14315,7,TRUE,3,3,3,91,9,0,3,14,14,3,3,33
1,0,0,0,2,1,3,121,20,0,0,1,9,5290,18097,20,FALSE,0,1,1,29,41,3,0,0,41,0,0,11
1,2,2,0,0,23,0,85,17,0,0,2,3,7975,10500,4,FALSE,0,1,2,76,75,0,0,0,75,1,0,67
1,1,0,1,5,1,7,71,7,0,2,6,9,29100,36910,14,TRUE,0,5,7,79,63,1,0,1,56,0,0,67
1,0,0,0,4,0,4,313,34,0,0,0,12,29066,59630,12,TRUE,9,8,10,49,0,3,10,15,44,10,11,0
1,0,0,0,5,0,3,117,61,0,0,0,1,20151.1,31205.9,1,TRUE,0,3.121682,4.077904,64.82224,0,2,0,2,33,0,1,0
1,2,1,0,0,13,1,106,14,0,0,2,2,836,882,3,TRUE,0,1,1,95,0,3,1,3,25,3,3,100
1,0,0,0,0,11,0,177,11,0,2,2,9,28161,38034,17,TRUE,0,3,3,74,53,2,0,2,47,0,1,22
1,1,0,1,0,7,0,123,5,0,2,3,5,22826,25750,9,TRUE,2,4,4,89,25,0,2,13,25,2,2,60
1,0,0,0,5,0,1,248,7,0,1,2,8,16784,23803,14,FALSE,0,2,5,71,33,3,0,2,53,0,2,25
1,3,2,1,4,2,1,62,6,0,3,3,6,27238,37006,7,TRUE,0,3,4,74,60,0,0,3,60,2,0,50
1,2,1,0,3,0,2,413,12,0,1,4,4,1220,957,5,TRUE,2,3,3,127,17,0,5,8,33,5,5,100
1,1,1,0,5,3,1,260,17,0,0,2,13,34806,51713,26,FALSE,0,4,6,67,32,3,0,4,46,1,3,15
1,9,9,0,2,1,12,109,16,0,0,1,1,0,0,9,FALSE,0,3.121682,4.077904,0,44,0,0,1,11,5,0,100
1,0,0,0,6,2,4,126,2,1,4,7,18,42876,70576,26,FALSE,0,5,5,61,67,0,0,1,55,0,0,39
1,3,2,1,3,1,3,121,9,0,1,2,2,94,94,2,TRUE,4,1,1,100,9,0,4,7,18,6,4,100
1,3,1,1,2,0,3,125,21,0,0,1,3,10579,32335,4,TRUE,1,0,0,33,22,2,1,7,33,2,2,33
1,0,0,1,1,0,1,215,131,0,0,0,2,20151.1,31205.9,1,TRUE,1,3.121682,4.077904,64.82224,33,0,1,2,67,1,1,0
1,4,2,0,4,1,5,112,7,0,2,3,8,36653,42598,10,TRUE,6,3,3,86,20,3,6,11,40,8,7,38
1,0,0,0,0,7,0,123,12,0,2,7,9,11881,12939,14,TRUE,0,7,7,92,42,3,1,4,47,1,4,78
1,0,0,0,6,0,8,228,3,1,5,9,8,25126,26200,20,FALSE,0,5,6,96,48,0,0,1,35,0,0,113
1,0,0,0,3,1,5,190,1,2,5,6,9,3491,14145,12,FALSE,0,4,4,25,50,1,0,2,64,0,0,67
1,0,0,0,6,1,10,111,23,0,0,1,3,11798,22533,8,TRUE,1,0,2,52,22,0,1,1,33,1,1,33
1,0,0,0,2,4,5,108,14,0,0,3,8,56746,70504,20,TRUE,4,5,6,80,25,0,4,12,33,4,4,38
1,0,0,0,8,1,8,167,15,0,0,1,11,71538,117361,21,TRUE,1,3,6,61,41,3,1,5,38,1,1,9
1,3,3,0,7,1,12,150,7,0,2,4,4,16255,17775,8,TRUE,2,3,3,91,36,0,3,5,36,5,3,100
1,0,0,0,4,1,1,236,11,0,1,1,14,23297,87805,26,TRUE,0,2,3,27,52,2,0,1,45,0,1,7
1,0,0,0,1,2,2,156,38,0,0,0,2,1248,3144,2,TRUE,2,1,1,40,0,0,3,6,29,3,3,0
1,12,12,0,1,6,0,95,95,0,0,0,1,819,936,13.51168,TRUE,1,1,1,88,51.85648,8,1,1,100,13,1,0
1,2,2,0,6,0,6,143,2,2,7,12,15,22423,34757,24,TRUE,1,8,9,65,50,3,2,5,50,4,4,80
